Last Name,First Name,Type,MAIN QUEST NPC,SIDE QUEST NPC,Lifestyle,House Name,Faction,Occupation,Age,Bar Disposition,Party Disposition
Gundwynd,Myrnd,Noble,0,1,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",41,11,-1
Gundwynd,Pryel,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",24,35,22
Gundwynd,Pryeth,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",43,-22,-27
Gundwynd,Qila,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",29,-16,-4
Gundwynd,Qilin,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",13,16,2
Gundwynd,Qilyn,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",79,11,16
Gundwynd,Raelius,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",56,22,22
Gundwynd,Uthis,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",17,-17,-15
Gundwynd,Wynanna,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",9,20,25
Gundwynd,Wynus,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",11,59,50
Gundwynd,Wynus,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",63,0,8
Gundwynd,Yaras,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",89,49,41
Gundwynd,Zoras,Noble,0,0,Wealthy,Gundwynd,House Gundwynd,"Capture, training, and breeding hippogriffs as steeds",33,-14,-13
Havershamble,Sockley,Citizen,0,1,Modest,Unaffiliated,Independent,Jeweler/Mechanic,33,76,74
Hawkwinter,Aesia,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",18,51,52
Hawkwinter,Alin,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",76,4,8
Hawkwinter,Belius,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",22,14,2
Hawkwinter,Bresos,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",44,-7,-4
Hawkwinter,Cora,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",34,-27,-18
Hawkwinter,Coryn,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",78,10,16
Hawkwinter,Daren,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",97,13,22
Hawkwinter,Daron,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",43,1,-6
Hawkwinter,Eremoes,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",68,19,23
Hawkwinter,Faear,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",73,-4,-13
Hawkwinter,Fenas,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",98,-1,-2
Hawkwinter,Garon,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",56,34,35
Hawkwinter,Genos,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",47,2,-3
Hawkwinter,Halith,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",76,2,-9
Hawkwinter,Halius,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",48,3,18
Hawkwinter,Ilyis,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",44,57,45
Hawkwinter,Ilyith,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",56,16,27
Hawkwinter,Ilyon,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",57,-20,-5
Hawkwinter,Jora,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",66,49,55
Hawkwinter,Kaela,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",39,-25,-12
Hawkwinter,Kaelas,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",72,51,63
Hawkwinter,Kaelel,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",84,5,16
Hawkwinter,Kaelith,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",13,44,49
Hawkwinter,Kyrin,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",64,2,-8
Hawkwinter,Loror,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",48,-27,-42
Hawkwinter,Loros,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",71,-9,-4
Hawkwinter,Loros,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",84,36,48
Hawkwinter,Nyen,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",86,0,10
Hawkwinter,Orius,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",75,-23,-23
Hawkwinter,Pryon,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",37,-3,2
Hawkwinter,Pryth,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",98,6,-6
Hawkwinter,Qilon,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",50,22,29
Hawkwinter,Qilyn,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",43,-15,-19
Hawkwinter,Torel,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",46,-14,0
Hawkwinter,Uthyr,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",96,1,-3
Hawkwinter,Vaelius,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",51,12,16
Hawkwinter,Vaelth,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",91,40,31
Hawkwinter,Wynen,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",91,6,18
Hawkwinter,Xylen,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",14,-5,-11
Hawkwinter,Xylos,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",85,33,48
Hawkwinter,Yarin,Noble,0,0,Wealthy,Hawkwinter,House Hawkwinter,"Soldiering, garrisons and guardianship",41,15,10
Helmfast,Beleth,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",30,-28,-38
Helmfast,Belin,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",55,50,42
Helmfast,Belos,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",45,50,63
Helmfast,Bresan,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",54,55,51
Helmfast,Corin,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",113,24,19
Helmfast,Corith,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",61,-16,-9
Helmfast,Davia,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",87,6,16
Helmfast,Edwind,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",50,27,22
Helmfast,Galar,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",54,16,22
Helmfast,Garas,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",114,39,33
Helmfast,Garos,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",88,54,64
Helmfast,Garyn,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",56,48,59
Helmfast,Halis,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",97,31,30
Helmfast,Halyn,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",59,49,43
Helmfast,Ilyith,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",49,20,7
Helmfast,Joryn,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",96,-30,-28
Helmfast,Kelvar,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",79,16,7
Helmfast,Mareth,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",68,-27,-33
Helmfast,Maryn,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",39,6,14
Helmfast,Maryr,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",53,35,23
Helmfast,Nyos,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",64,46,60
Helmfast,Pryanna,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",45,10,-5
Helmfast,Pryin,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",109,57,42
Helmfast,Qilyr,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",69,18,22
Helmfast,Ranya,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",70,18,18
Helmfast,Syleth,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",46,4,-10
Helmfast,Toria,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",61,39,32
Helmfast,Wynar,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",44,20,18
Helmfast,Wynyr,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",63,45,55
Helmfast,Xyla,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",71,-9,-20
Helmfast,Xyleth,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",50,-19,-25
Helmfast,Yaria,Noble,0,0,Wealthy,Helmfast,House Helmfast,"Shipping, shipwrights",59,46,48
Hiilgauntlet,Belth,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",69,17,18
Hiilgauntlet,Casen,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",25,15,23
Hiilgauntlet,Casia,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",27,-21,-27
Hiilgauntlet,Coron,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",58,-20,-17
Hiilgauntlet,Darar,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",49,-11,-5
Hiilgauntlet,Davel,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",103,56,42
Hiilgauntlet,Ereth,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",46,10,-1
Hiilgauntlet,Fenia,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",76,22,19
Hiilgauntlet,Fenius,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",47,42,43
Hiilgauntlet,Galus,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",54,56,71
Hiilgauntlet,Jassin,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",74,-19,-32
Hiilgauntlet,Jassin II,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",50,18,22
Hiilgauntlet,Loras,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",95,40,40
Hiilgauntlet,Loreth,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",51,-4,9
Hiilgauntlet,Nyanna,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",101,29,39
Hiilgauntlet,Nyus,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",62,52,52
Hiilgauntlet,Salu,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",79,-18,-15
Hiilgauntlet,Torith,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",75,1,13
Hiilgauntlet,Uthan,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",65,42,31
Hiilgauntlet,Wynanna,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",74,35,31
Hiilgauntlet,Zora,Noble,0,0,Wealthy,Hiilgauntlet,House Hiilgauntlet,"Mercenary fighting, military outfitting",94,-18,-6
Horn,Istrid,Citizen,1,0,Wealthy,Unaffiliated,Zhentarim,Master of Coin,18,10,22
Hothemer,Chynna,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",53,21,33
Hothemer,Citta,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",68,53,41
Hothemer,Daranna,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",69,44,59
Hothemer,Elel,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",61,-30,-41
Hothemer,Faeius,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",49,35,49
Hothemer,Faeus,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",95,-15,-25
Hothemer,Garis,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",79,-5,-4
Hothemer,Garor,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",55,17,8
Hothemer,Joran,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",34,-5,5
Hothemer,Kaelith,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",52,8,-1
Hothemer,Malas,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",80,50,65
Hothemer,Marin,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",52,43,42
Hothemer,Maryn,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",107,42,38
Hothemer,Qilin,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",115,-18,-33
Hothemer,Qilith,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",56,32,25
Hothemer,Raelon,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",47,51,37
Hothemer,Yarth,Noble,0,0,Wealthy,Hothemer,House Hothemer,"Trading, owning fleets of caravan wagons",37,41,43
Hunabar,Amonra,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",72,-14,-16
Hunabar,Belas,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",79,33,25
Hunabar,Belel,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",42,44,53
Hunabar,Belith,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",92,54,44
Hunabar,Bresor,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",82,-5,-8
Hunabar,Casyr,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",70,57,64
Hunabar,Daras,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",90,-5,-15
Hunabar,Darin,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",35,-12,-2
Hunabar,Davel,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",86,-15,0
Hunabar,Davis,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",66,56,69
Hunabar,Elor,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",49,57,66
Hunabar,Elyn,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",65,-25,-28
Hunabar,Erean,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",79,40,50
Hunabar,Fenar,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",59,-3,7
Hunabar,Fenel,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",60,-27,-28
Hunabar,Fenor,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",76,42,48
Hunabar,Galin,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",62,47,38
Hunabar,Garas,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",111,-26,-28
Hunabar,Garor,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",108,46,56
Hunabar,Garos,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",101,-12,-2
Hunabar,Hala,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",60,47,50
Hunabar,Halon,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",65,48,58
Hunabar,Haskar,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",84,39,37
Hunabar,Haskar II,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",59,9,-5
Hunabar,Kaelor,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",86,-20,-14
Hunabar,Kaelyn,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",101,9,6
Hunabar,Kaelyr,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",84,-28,-14
Hunabar,Mara,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",49,46,35
Hunabar,Nyyr,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",37,21,20
Hunabar,Orin,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",75,34,44
Hunabar,Qilen,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",59,11,-2
Hunabar,Uthan,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",55,52,44
Hunabar,Vaelanna,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",83,-5,-5
Hunabar,Vaelos,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",57,-20,-35
Hunabar,Wynen,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",57,21,8
Hunabar,Yaror,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",93,6,16
Hunabar,Zoras,Noble,0,0,Wealthy,Hunabar,House Hunabar,"Textiles, trading, importing fashions",40,1,-13
Husteem,Belius,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",32,4,0
Husteem,Boreas,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",59,17,10
Husteem,Bresyn,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",56,31,43
Husteem,Corar,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",29,55,61
Husteem,Davar,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",55,14,26
Husteem,Elor,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",80,-25,-24
Husteem,Fenar,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",112,-1,-7
Husteem,Fenen,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",67,15,23
Husteem,Luna,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",84,27,25
Husteem,Nyanna,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",28,-27,-29
Husteem,Orbos,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",81,-11,-3
Husteem,Pryth,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",26,-16,-24
Husteem,Sylas,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",96,29,29
Husteem,Uthen,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",33,-30,-40
Husteem,Vaelia,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",92,44,57
Husteem,Xylanna,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",70,-11,-10
Husteem,Xylas,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",54,30,36
Husteem,Yaras,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",97,54,55
Husteem,Yarith,Noble,0,0,Wealthy,Husteem,House Husteem,"Mercenary fighting, landowning, illicit goods",76,-26,-23
Ilitul,Aesor,Noble,0,0,Wealthy,Ilitul,House Ilitul,"Goat raising and herding, mercenary fighting",88,5,9
Ilitul,Casth,Noble,0,0,Wealthy,Ilitul,House Ilitul,"Goat raising and herding, mercenary fighting",26,34,44
Ilitul,Darin,Noble,0,0,Wealthy,Ilitul,House Ilitul,"Goat raising and herding, mercenary fighting",4,44,40
Ilitul,Davanna,Noble,0,0,Wealthy,Ilitul,House Ilitul,"Goat raising and herding, mercenary fighting",80,22,7
Ilitul,Davas,Noble,0,0,Wealthy,Ilitul,House Ilitul,"Goat raising and herding, mercenary fighting",68,0,-3
Ilitul,Elar,Noble,0,0,Wealthy,Ilitul,House Ilitul,"Goat raising and herding, mercenary fighting",18,35,33
Ilitul,Elas,Noble,0,0,Wealthy,Ilitul,House Ilitul,"Goat raising and herding, mercenary fighting",87,-2,8
Ilitul,Ereith,Noble,0,0,Wealthy,Ilitul,House Ilitul,"Goat raising and herding, mercenary fighting",34,-20,-26
Ilitul,Faeis,Noble,0,0,Wealthy,Ilitul,House Ilitul,"Goat raising and herding, mercenary fighting",26,25,14
